,run_id,flow_id,accuracy,f_measure,area_under_roc_curve,average_cost,kappa,kb_relative_information_score,mean_absolute_error,mean_prior_absolute_error,prior_entropy,relative_absolute_error,root_mean_prior_squared_error,root_mean_squared_error,root_relative_squared_error,data_preprocessing,classifier,feature_preprocessing
1451,10102252,8815,0.6859999999999999,0.6853936021721256,0.683802380952381,0.0,0.24952198852772478,180.8235916345976,0.323502379728115,0.42015968063872167,0.8817783329695427,0.7699510320369879,0.45825774337365466,0.49106067847510637,1.071581845753351,0,1,0
1452,10102421,8815,0.72,0.7155686418844315,0.7100809523809524,0.0,0.3137254901960784,195.306048841976,0.32039498686727746,0.42015968063872167,0.8817783329695427,0.7625552894085813,0.45825774337365466,0.4576520113199933,0.9986781847935573,0,1,0
1453,10102513,8815,0.701,0.697787079813165,0.6799619047619048,0.0,0.2735665694849367,214.2863063704646,0.3085960456210458,0.42015968063872167,0.8817783329695427,0.7344732487227758,0.45825774337365466,0.48877724751612633,1.0665989927803285,0,1,0
1454,10102532,8815,0.7090000000000001,0.6977780613058595,0.7108,0.0,0.26142131979695427,171.02051971589532,0.3292629652736845,0.42015968063872167,0.8817783329695427,0.7836614992974645,0.45825774337365466,0.45146553678732376,0.9851781957107211,0,1,0
1455,10102736,8815,0.705,0.7039926841341354,0.7085952380952381,0.0,0.29290508149568545,219.60825797758255,0.30714166666666654,0.42015968063872167,0.8817783329695427,0.7310117577197163,0.45825774337365466,0.47506040263202737,1.0366663946247214,0,1,0
1456,10102854,8815,0.708,0.7008947966280715,0.7093928571428572,0.0,0.2743538767395625,173.9808334086905,0.32745877228206893,0.42015968063872167,0.8817783329695427,0.7793674342675386,0.45825774337365466,0.45570525552981056,0.9944300169920689,0,1,0
1457,10102917,8815,0.713,0.7076106194690266,0.7160238095238095,0.0,0.29310344827586204,183.00298547514205,0.3242467137609547,0.42015968063872167,0.8817783329695427,0.771722582395433,0.45825774337365466,0.4547334819657549,0.9923094340273348,0,1,0
1458,10102948,8815,0.705,0.6972547804211745,0.7187619047619047,0.0,0.26470588235294107,164.99173917867583,0.33259993980030256,0.42015968063872167,0.8817783329695427,0.7916036571969214,0.45825774337365466,0.4464211743612994,0.9741704986254779,0,1,0
1459,10102951,8815,0.718,0.7157302066403529,0.7133285714285714,0.0,0.31818181818181807,196.56631272221637,0.31930839699516167,0.42015968063872167,0.8817783329695427,0.7599691538934742,0.45825774337365466,0.4588825807688894,1.0013635064639272,0,1,0
1460,10103113,8815,0.698,0.6921472174479938,0.6870595238095238,0.0,0.2554240631163706,178.47094789385062,0.32350289987789965,0.42015968063872167,0.8817783329695427,0.7699522700181857,0.45825774337365466,0.4765830490251158,1.0399890801987366,0,1,0
1461,10103201,8815,0.7020000000000001,0.7008330773955774,0.6908095238095238,0.0,0.285028790786948,196.38086451861935,0.31616825396825393,0.42015968063872167,0.8817783329695427,0.7524954643139931,0.45825774337365466,0.4897781192897927,1.0687830732200785,0,1,0
1462,10103241,8815,0.7140000000000001,0.709139192698088,0.7142095238095238,0.0,0.2976424361493123,181.76744365626175,0.3247503552175373,0.42015968063872167,0.8817783329695427,0.7729212729880595,0.45825774337365466,0.45594855473143375,0.9949609391753627,0,1,0
1463,10103253,8815,0.703,0.6906785429959272,0.7069952380952381,0.0,0.24311926605504572,138.88969170448883,0.3442231184418779,0.42015968063872167,0.8817783329695427,0.8192673745338773,0.45825774337365466,0.4472045062272437,0.9758798682482964,0,1,0
1464,10103346,8815,0.716,0.7115053367684948,0.7171547619047619,0.0,0.30392156862745096,221.11892016393762,0.30932420912420955,0.42015968063872167,0.8817783329695427,0.7362063124523958,0.45825774337365466,0.4619413863979611,1.0080383650414455,0,1,0
1465,10103348,8815,0.6990000000000001,0.6976694419125778,0.676597619047619,0.0,0.2771373679154658,202.62209006744496,0.31151666666666655,0.42015968063872167,0.8817783329695427,0.7414244655581961,0.45825774337365466,0.509006385028715,1.1107425731237037,0,1,0
1466,10103354,8815,0.695,0.6892726095402547,0.6913642857142858,0.0,0.24876847290640386,175.13976958008342,0.3243134115884115,0.42015968063872167,0.8817783329695427,0.7718813263933231,0.45825774337365466,0.47650239258018157,1.0398130734730444,0,1,0
1467,10103401,8815,0.7190000000000001,0.7081636949379606,0.7162595238095238,0.0,0.28680203045685276,181.52830646181542,0.32564611948247496,0.42015968063872167,0.8817783329695427,0.775053234492733,0.45825774337365466,0.450647865659935,0.9833938917044884,0,1,0
1468,10103413,8815,0.715,0.711304347826087,0.7194976190476191,0.0,0.3048780487804878,197.1118472070411,0.31828096851119264,0.42015968063872167,0.8817783329695427,0.7575238252926738,0.45825774337365466,0.45393475061645955,0.9905664599895911,0,1,0
1469,10103488,8815,0.718,0.7085204926123334,0.7267142857142858,0.0,0.28931451612903225,173.11993316981986,0.33027016092883216,0.42015968063872167,0.8817783329695427,0.7860586728044906,0.45825774337365466,0.44060971989202835,0.9614888701024382,0,1,0
1470,10103513,8815,0.703,0.6952022704579282,0.7204285714285714,0.0,0.25972083748753727,166.34937888133146,0.3318957890254357,0.42015968063872167,0.8817783329695427,0.789927744901395,0.45825774337365466,0.4459820471362581,0.973212244823134,0,1,0
1471,10103574,8815,0.7040000000000001,0.702840909090909,0.6906452380952381,0.0,0.28982725527831077,192.76275888047766,0.31746284271284264,0.42015968063872167,0.8817783329695427,0.7555766470267672,0.45825774337365466,0.48761636568383054,1.064065741898959,0,1,0
1472,10103784,8815,0.7020000000000001,0.6898567945749933,0.7073333333333334,0.0,0.24134419551934824,138.71979451315178,0.34422397444861624,0.42015968063872167,0.8817783329695427,0.8192694118705801,0.45825774337365466,0.447262015432939,0.976005363576039,0,1,0
1473,10103950,8815,0.703,0.6981264714659946,0.7096214285714286,0.0,0.2713444553483806,220.4527023223783,0.30707555222555244,0.42015968063872167,0.8817783329695427,0.7308544022090361,0.45825774337365466,0.47161760153158216,1.029153589548915,0,1,0
1474,10104012,8815,0.71,0.7040274402466851,0.7154190476190476,0.0,0.283596837944664,198.16865310592036,0.3170477883227883,0.42015968063872167,0.8817783329695427,0.7545887978608897,0.45825774337365466,0.4565224177338618,0.9962132104369529,0,1,0
1475,10104067,8815,0.7120000000000001,0.6980822173487004,0.725297619047619,0.0,0.25925925925925924,168.82123726491017,0.3318391625680647,0.42015968063872167,0.8817783329695427,0.789792971242759,0.45825774337365466,0.439477184742571,0.9590174767308397,0,1,0
1476,10104132,8815,0.705,0.6972547804211745,0.7190738095238095,0.0,0.26470588235294107,166.7758291457772,0.33172357455334905,0.42015968063872167,0.8817783329695427,0.7895178662766186,0.45825774337365466,0.4462762890404635,0.9738543330550518,0,1,0
1477,10104238,8815,0.715,0.7063907366842352,0.7336690476190475,0.0,0.28535606820461384,182.04824220035542,0.3277780723702894,0.42015968063872167,0.8817783329695427,0.7801273836461536,0.45825774337365466,0.4384132169897304,0.9566957096287549,0,1,0
1478,10104518,8815,0.708,0.6969496778403067,0.7141952380952381,0.0,0.2596348884381337,151.4907139425225,0.33912111935299827,0.42015968063872167,0.8817783329695427,0.8071243743270903,0.45825774337365466,0.4438659054572429,0.9685944468489276,0,1,0
1479,10104526,8815,0.701,0.6964411202033435,0.694252380952381,0.0,0.2678746327130263,188.19066425709204,0.32021974136974113,0.42015968063872167,0.8817783329695427,0.762138196799243,0.45825774337365466,0.47415434518643573,1.034689215932832,0,1,0
1480,10104775,8815,0.708,0.7053378506099778,0.7019547619047619,0.0,0.2926356589147285,179.72062368641855,0.32543494463053274,0.42015968063872167,0.8817783329695427,0.774550628313051,0.45825774337365466,0.46190908830305477,1.007967884846897,0,1,0
1481,10104786,8815,0.7020000000000001,0.6898567945749933,0.7084357142857143,0.0,0.24134419551934824,140.39111898493744,0.3435549268295686,0.42015968063872167,0.8817783329695427,0.8176770467535118,0.45825774337365466,0.44683239490209503,0.9750678550733324,0,1,0
1482,10104946,8815,0.711,0.7034123103109132,0.7110047619047618,0.0,0.27966101694915246,178.9063118118619,0.3259543257482106,0.42015968063872167,0.8817783329695427,0.7757867800468117,0.45825774337365466,0.4538141926789635,0.9903033811016959,0,1,0
1483,10104955,8815,0.71,0.70766581533937,0.7059357142857143,0.0,0.29883945841392634,179.16797707014018,0.32587565947124764,0.42015968063872167,0.8817783329695427,0.7755995505705247,0.45825774337365466,0.46001735825550455,1.0038397930145069,0,1,0
1484,10105024,8815,0.713,0.6993538916024032,0.7280928571428572,0.0,0.2625899280575539,171.3249300487762,0.33065531834211526,0.42015968063872167,0.8817783329695427,0.7869753657453686,0.45825774337365466,0.43837369311103,0.9566094614872409,0,1,0
1485,10105130,8815,0.7170000000000001,0.7076820986132863,0.7274619047619048,0.0,0.2875125881168176,171.78641333157736,0.33066699829625784,0.42015968063872167,0.8817783329695427,0.7870031645910952,0.45825774337365466,0.4405421401989446,0.9613413991779183,0,1,0
1486,10105323,8815,0.7090000000000001,0.7031841795926238,0.7227357142857143,0.0,0.2818361303060216,165.67833449792022,0.33368357197230025,0.42015968063872167,0.8817783329695427,0.7941827532452389,0.45825774337365466,0.44337848317813977,0.9675308046385098,0,1,0
1487,10105437,8815,0.693,0.6893623084970728,0.6969714285714286,0.0,0.2526777020447906,202.93136915860862,0.3129285714285716,0.42015968063872167,0.8817783329695427,0.7447848659653906,0.45825774337365466,0.4857216894990237,1.0599312210704435,0,1,0
1488,10105530,8815,0.7090000000000001,0.7038824089766169,0.6964333333333333,0.0,0.28466076696165193,218.2448229574106,0.30772536630036634,0.42015968063872167,0.8817783329695427,0.7324009905771205,0.45825774337365466,0.47583318542510894,1.038352744292034,0,1,0
1489,10105574,8815,0.7140000000000001,0.7107694703595014,0.7230999999999999,0.0,0.30447470817120614,196.3490142963437,0.3181035538979422,0.42015968063872167,0.8817783329695427,0.7571015700848902,0.45825774337365466,0.4533941368136206,0.9893867444023344,0,1,0
1490,10106021,8815,0.6990000000000001,0.6954334034450126,0.658997619047619,0.0,0.2672833495618306,206.690277905349,0.30933333333333324,0.42015968063872167,0.8817783329695427,0.7362280285035642,0.45825774337365466,0.5249735443069702,1.1455857580106763,0,1,0
1491,10106207,8815,0.713,0.6993538916024032,0.7260309523809524,0.0,0.2625899280575539,169.66352672053938,0.3315190610321737,0.42015968063872167,0.8817783329695427,0.7890311143806146,0.45825774337365466,0.4391866845741702,0.958383553632755,0,1,0
1492,10106266,8815,0.713,0.710537203838225,0.6921714285714285,0.0,0.3054211035818005,208.16669306623916,0.3125399464097994,0.42015968063872167,0.8817783329695427,0.7438599199587165,0.45825774337365466,0.4800195245014959,1.0474880816364014,0,1,0
1493,10106314,8815,0.7090000000000001,0.6986083438415501,0.7162071428571428,0.0,0.26440849342770456,158.37447006495165,0.3362280893244691,0.42015968063872167,0.8817783329695427,0.800238825423085,0.45825774337365466,0.4456756034019911,0.9725435300251886,0,1,0
1494,10106362,8815,0.701,0.6996782828301024,0.67575,0.0,0.28194044188280487,204.92846498343687,0.31066666666666665,0.42015968063872167,0.8817783329695427,0.7394014251781488,0.45825774337365466,0.5123377792043062,1.118012268450761,0,1,0
1495,10106515,8815,0.716,0.7064532620634848,0.7263952380952381,0.0,0.2842741935483871,171.55952367760247,0.3306393179843669,0.42015968063872167,0.8817783329695427,0.7869372841338155,0.45825774337365466,0.44074132764579305,0.9617760616571206,0,1,0
1496,10106521,8815,0.7020000000000001,0.6875989610066415,0.7107809523809524,0.0,0.23353909465020573,144.46295612823837,0.3416102436121933,0.42015968063872167,0.8817783329695427,0.8130486083121576,0.45825774337365466,0.44501064815042135,0.9710924792547764,0,1,0
1497,10106598,8815,0.7090000000000001,0.6964944182358618,0.7174357142857143,0.0,0.2568947906026556,162.01184294223722,0.335293340823011,0.42015968063872167,0.8817783329695427,0.7980140795835101,0.45825774337365466,0.4420336256881734,0.9645960861107535,0,1,0
1498,10106640,8815,0.715,0.7056162477200938,0.7245857142857143,0.0,0.282477341389728,169.66650535871898,0.33145690102111836,0.42015968063872167,0.8817783329695427,0.7888831706013332,0.45825774337365466,0.4417856546129559,0.9640549690673361,0,1,0
1499,10106641,8815,0.716,0.7064532620634848,0.7251190476190477,0.0,0.2842741935483871,171.7907306456505,0.33055450091577704,0.42015968063872167,0.8817783329695427,0.7867354154812572,0.45825774337365466,0.4407598686984565,0.9618165215357186,0,1,0
1500,10106713,8815,0.705,0.6972547804211745,0.7177857142857142,0.0,0.26470588235294107,165.62256189135616,0.3321521598522029,0.42015968063872167,0.8817783329695427,0.7905379196482376,0.45825774337365466,0.4468232255089926,0.9750478458247491,0,1,0
1501,10106816,8815,0.7070000000000001,0.6930686071062863,0.7140071428571428,0.0,0.24717368961973266,150.81985299854776,0.3383705920038565,0.42015968063872167,0.8817783329695427,0.8053380835816271,0.45825774337365466,0.44445399614418035,0.9698777654517035,0,1,0
1502,10106949,8815,0.698,0.698567335243553,0.686859523809524,0.0,0.2836812144212522,192.95510593023246,0.3152579365079364,0.42015968063872167,0.8817783329695427,0.7503288655129523,0.45825774337365466,0.4997308065346265,1.090501609106811,0,1,0
1503,10107151,8815,0.7020000000000001,0.6875989610066415,0.711542857142857,0.0,0.23353909465020573,146.11365885206078,0.3408190812978052,0.42015968063872167,0.8817783329695427,0.811165604419006,0.45825774337365466,0.4444426675719163,0.9698530444896949,0,1,0
1504,10107365,8815,0.71,0.6964355903101016,0.7269642857142857,0.0,0.2556468172484598,169.5784062114026,0.3314631391762519,0.42015968063872167,0.8817783329695427,0.7888980177069006,0.45825774337365466,0.4388484556407999,0.9576454778702369,0,1,0
1505,10107456,8815,0.7070000000000001,0.6948444885448036,0.7166428571428571,0.0,0.2533129459734963,160.2091201402672,0.3358475906302213,0.42015968063872167,0.8817783329695427,0.7993332204548276,0.45825774337365466,0.4427524151204785,0.9661646126500183,0,1,0
1506,10107605,8815,0.701,0.6867833226101692,0.7108547619047619,0.0,0.2317574511819115,145.77261861953932,0.3408337967720842,0.42015968063872167,0.8817783329695427,0.8112006279468624,0.45825774337365466,0.44497678338698143,0.971018580310504,0,1,0
1507,10107708,8815,0.7020000000000001,0.6935924764890283,0.7270904761904762,0.0,0.25499999999999995,174.22912687727046,0.32801347804320957,0.42015968063872167,0.8817783329695427,0.7806876603308709,0.45825774337365466,0.4455401410370239,0.972247927022455,0,1,0
1508,10107793,8815,0.706,0.6922484950040338,0.7141809523809524,0.0,0.24537987679671439,150.45317210669143,0.3384199076005405,0.42015968063872167,0.8817783329695427,0.8054554570445185,0.45825774337365466,0.4446467758244624,0.9702984450431988,0,1,0
1509,10107794,8815,0.7020000000000001,0.6880613996979664,0.7121380952380952,0.0,0.235112936344969,147.90670702176183,0.33931687219709317,0.42015968063872167,0.8817783329695427,0.8075902753954587,0.45825774337365466,0.44562966999853404,0.9724432951592834,0,1,0
1510,10107824,8815,0.695,0.6933408256014169,0.6614690476190476,0.0,0.26612127045235784,177.52759971441728,0.3221484126984125,0.42015968063872167,0.8817783329695427,0.766728526184822,0.45825774337365466,0.518025055791528,1.1304229187222707,0,1,0
1511,10107867,8815,0.7070000000000001,0.6961214616022026,0.7148499999999999,0.0,0.25785207700101315,151.42126145908497,0.33913409409755196,0.42015968063872167,0.8817783329695427,0.8071552548355055,0.45825774337365466,0.44379911598885496,0.9684487003354129,0,1,0
1512,10107869,8815,0.7190000000000001,0.7133840359640112,0.7198476190476191,0.0,0.30651530108588343,216.6325193901089,0.31145662670662677,0.42015968063872167,0.8817783329695427,0.7412815676010467,0.45825774337365466,0.45551851746344085,0.9940225212779867,0,1,0
1513,10108204,8815,0.703,0.6952022704579282,0.7187428571428571,0.0,0.25972083748753727,164.27319651292362,0.3328276482574228,0.42015968063872167,0.8817783329695427,0.7921456141423713,0.45825774337365466,0.4465294653288508,0.9744068088005207,0,1,0
1514,10108363,8815,0.711,0.7026554138280364,0.7147261904761905,0.0,0.2767767767767766,180.4035181298666,0.324615887732838,0.42015968063872167,0.8817783329695427,0.7726012339864713,0.45825774337365466,0.4534090487644417,0.9894192849344623,0,1,0
1515,10108599,8815,0.7090000000000001,0.7042249265878937,0.6939761904761905,0.0,0.28606476938174663,217.33182161173926,0.30711213231213225,0.42015968063872167,0.8817783329695427,0.7309414645528673,0.45825774337365466,0.4774618541900313,1.0419067895612577,0,1,0
1516,10108655,8815,0.713,0.7035503968269016,0.7231309523809524,0.0,0.27744209466263836,181.8737136465436,0.32458883577517106,0.42015968063872167,0.8817783329695427,0.7725368490420952,0.45825774337365466,0.4505741537708622,0.9832330392363333,0,1,0
1517,10108675,8815,0.7070000000000001,0.6961214616022026,0.7142261904761906,0.0,0.25785207700101315,150.81895550966112,0.3393656730449204,0.42015968063872167,0.8817783329695427,0.8077064237316174,0.45825774337365466,0.4440599444893195,0.9690178745702971,0,1,0
1518,10108830,8815,0.706,0.7020216878185613,0.6947380952380952,0.0,0.28222656249999983,208.8546074922351,0.3101309523809522,0.42015968063872167,0.8817783329695427,0.7381263997285386,0.45825774337365466,0.49262289694461453,1.0749908846448868,0,1,0
1519,10108917,8815,0.705,0.696870862814207,0.7176452380952381,0.0,0.2632367632367631,165.70411794812145,0.33258925307772325,0.42015968063872167,0.8817783329695427,0.7915782222894997,0.45825774337365466,0.44644621467664475,0.9742251410525996,0,1,0
1520,10108962,8815,0.6829999999999999,0.6840313594330797,0.6631619047619047,0.0,0.250236518448439,177.00154876876127,0.32071666666666665,0.42015968063872167,0.8817783329695427,0.7633209026128281,0.45825774337365466,0.5281327169061457,1.152479635189746,0,1,0
1521,10108974,8815,0.703,0.6906785429959272,0.7072238095238095,0.0,0.24311926605504572,139.72622883220927,0.34388645918610095,0.42015968063872167,0.8817783329695427,0.8184661095118144,0.45825774337365466,0.44669811523628905,0.9747748329307769,0,1,0
1522,10109197,8815,0.705,0.6972547804211745,0.7191238095238095,0.0,0.26470588235294107,167.71243519493865,0.33174437290343134,0.42015968063872167,0.8817783329695427,0.7895673673378597,0.45825774337365466,0.44595666206615947,0.9731568500797484,0,1,0
1523,10109230,8815,0.7090000000000001,0.6986083438415501,0.7186571428571429,0.0,0.26440849342770456,160.13593664632688,0.33533654644469096,0.42015968063872167,0.8817783329695427,0.798116911015632,0.45825774337365466,0.4447520204644067,0.9705281075889303,0,1,0
1524,10109304,8815,0.7070000000000001,0.7000558630720211,0.7066428571428571,0.0,0.27259185700099303,172.87857304630225,0.3276743899976867,0.42015968063872167,0.8817783329695427,0.7798806146738309,0.45825774337365466,0.45653555716533134,0.9962418830162154,0,1,0
1525,10109520,8815,0.7070000000000001,0.7007859736225023,0.7215880952380952,0.0,0.2754698318496537,164.0186449392761,0.33433969281815895,0.42015968063872167,0.8817783329695427,0.7957443520280191,0.45825774337365466,0.4438874148211447,0.9686413841112278,0,1,0
1526,10109981,8815,0.708,0.7008947966280715,0.7087380952380953,0.0,0.2743538767395625,173.7116355973299,0.3277335808068775,0.42015968063872167,0.8817783329695427,0.7800214916116198,0.45825774337365466,0.4550070561876428,0.9929064216960513,0,1,0
1527,10110124,8815,0.695,0.6927063513635952,0.6980119047619048,0.0,0.2632850241545893,196.73036306992105,0.3161398989898992,0.42015968063872167,0.8817783329695427,0.7524279781184791,0.45825774337365466,0.47753206208194243,1.042059995683634,0,1,0
1528,10110232,8815,0.706,0.7026791058940332,0.7126785714285714,0.0,0.2850194552529182,220.44781477457073,0.30862409812409847,0.42015968063872167,0.8817783329695427,0.7345400150127014,0.45825774337365466,0.469883333375493,1.02536910760362,0,1,0
1529,10110371,8815,0.715,0.7093040934154563,0.7145309523809524,0.0,0.29664363277393874,182.4050108831561,0.3245657731329553,0.42015968063872167,0.8817783329695427,0.7724819588580094,0.45825774337365466,0.4556611942282026,0.994333867385772,0,1,0
1530,10110382,8815,0.703,0.6994808000769727,0.7010880952380952,0.0,0.27702044790652386,210.77282079184243,0.30992341269841267,0.42015968063872167,0.8817783329695427,0.7376324454247272,0.45825774337365466,0.4847363448098275,1.0577810234939833,0,1,0
1531,10110462,8815,0.6990000000000001,0.6994255636634295,0.6856571428571429,0.0,0.28537511870845195,199.41765144460894,0.31262817460317444,0.42015968063872167,0.8817783329695427,0.7440699072503122,0.45825774337365466,0.49809215171861404,1.0869257724958488,0,1,0
1532,10110473,8815,0.713,0.7035503968269016,0.7237333333333333,0.0,0.27744209466263836,181.6584449123676,0.32464891385498595,0.42015968063872167,0.8817783329695427,0.7726798377261203,0.45825774337365466,0.45052169217250304,0.9831185586866477,0,1,0
1533,10110540,8815,0.6729999999999999,0.6740638944309687,0.61925,0.0,0.22658467360454118,167.72625982457754,0.326,0.42015968063872167,0.8817783329695427,0.7758954869358686,0.45825774337365466,0.5692099788303083,1.2421175355157836,0,1,0
1534,10110581,8815,0.72,0.7085902767818729,0.7124547619047619,0.0,0.28716904276985744,179.5751392231485,0.32689175619869987,0.42015968063872167,0.8817783329695427,0.7780179090524892,0.45825774337365466,0.45167463673796027,0.9856344890383518,0,1,0
1535,10110939,8815,0.715,0.7116229899728526,0.7207928571428572,0.0,0.30623174294060374,196.51731549220244,0.3182282292226176,0.42015968063872167,0.8817783329695427,0.757398303280436,0.45825774337365466,0.4541133897014204,0.9909562822840179,0,1,0
1536,10111081,8815,0.723,0.7181286161048898,0.7184261904761905,0.0,0.31907571288102266,214.77524162166253,0.31155211732711746,0.42015968063872167,0.8817783329695427,0.7415088398141861,0.45825774337365466,0.4578812562648036,0.9991784380857824,0,1,0
1537,10111252,8815,0.715,0.7116229899728526,0.7111166666666665,0.0,0.30623174294060374,218.82185273857016,0.30847026535555955,0.42015968063872167,0.8817783329695427,0.7341738857156088,0.45825774337365466,0.46842825582982045,1.022193869286946,0,1,0
1538,10111256,8815,0.705,0.6972547804211745,0.7264928571428572,0.0,0.26470588235294107,172.36362111860433,0.3298442943864391,0.42015968063872167,0.8817783329695427,0.7850450902024053,0.45825774337365466,0.44350720935613,0.9678117080817175,0,1,0
1539,10111353,8815,0.708,0.7026913277249631,0.6948809523809524,0.0,0.2814960629921259,220.36236917327773,0.3062341741591742,0.42015968063872167,0.8817783329695427,0.7288518824406015,0.45825774337365466,0.47681235648720416,1.040489469914795,0,1,0
1540,10111386,8815,0.7170000000000001,0.7123562000837592,0.7087071428571429,0.0,0.30569185475956806,185.39195576308936,0.3240326892878363,0.42015968063872167,0.8817783329695427,0.7712131939819779,0.45825774337365466,0.4576391173548053,0.9986500478654324,0,1,0
1541,10111500,8815,0.71,0.699847792998478,0.7182357142857143,0.0,0.2676767676767676,159.93088515558992,0.3356371325877323,0.42015968063872167,0.8817783329695427,0.7988323203156972,0.45825774337365466,0.4448777932205053,0.9708025661396416,0,1,0
1542,10111794,8815,0.715,0.7093040934154563,0.7159214285714286,0.0,0.29664363277393874,207.1248688421964,0.3133523337773339,0.42015968063872167,0.8817783329695427,0.7457934404866728,0.45825774337365466,0.460456798381665,1.0047987296228125,0,1,0
1543,10111830,8815,0.72,0.7165262172284644,0.7174761904761905,0.0,0.3177387914230019,203.60818372875332,0.31704585887968223,0.42015968063872167,0.8817783329695427,0.7545842056946371,0.45825774337365466,0.4555477982996563,0.9940864172767754,0,1,0
1544,10111956,8815,0.708,0.7001441268316119,0.7138095238095238,0.0,0.2714570858283433,179.0522144426732,0.324971215738166,0.42015968063872167,0.8817783329695427,0.7734469315193421,0.45825774337365466,0.45388943791916997,0.9904675796150751,0,1,0
1545,10111970,8815,0.7020000000000001,0.6875989610066415,0.7120571428571428,0.0,0.23353909465020573,146.4318143990677,0.3406621850504725,0.42015968063872167,0.8817783329695427,0.8107921838968508,0.45825774337365466,0.4441311939111793,0.969173353496491,0,1,0
1546,10112096,8815,0.69,0.6899999999999998,0.6596190476190477,0.0,0.26190476190476186,170.9563319325781,0.3265332695082694,0.42015968063872167,0.8817783329695427,0.777164693699018,0.45825774337365466,0.508169122852973,1.1089155179613006,0,1,0
1547,10112139,8815,0.7090000000000001,0.7038824089766169,0.6919404761904762,0.0,0.28466076696165193,175.6170642356018,0.32651875869658364,0.42015968063872167,0.8817783329695427,0.7771301572778562,0.45825774337365466,0.4663638842113839,1.0176890428038434,0,1,0
1548,10112193,8815,0.7020000000000001,0.6875989610066415,0.7106761904761905,0.0,0.23353909465020573,144.50961960122103,0.34165230710425676,0.42015968063872167,0.8817783329695427,0.8131487214215345,0.45825774337365466,0.44460110095770233,0.9701987743504052,0,1,0
1549,10112239,8815,0.6940000000000001,0.6891571586308427,0.6398809523809523,0.0,0.24999999999999994,181.82194321320648,0.3186666666666666,0.42015968063872167,0.8817783329695427,0.7584418052256546,0.45825774337365466,0.5393926625793537,1.1770508417564114,0,1,0
1550,10112321,8815,0.7070000000000001,0.6930686071062863,0.7126571428571429,0.0,0.24717368961973266,149.93417492473034,0.3387719955126284,0.42015968063872167,0.8817783329695427,0.8062934430015544,0.45825774337365466,0.44497449233479486,0.9710135808266552,0,1,0
1551,10112323,8815,0.71,0.6990253649783867,0.7149809523809524,0.0,0.264705882352941,173.86662473347766,0.3283287377365158,0.42015968063872167,0.8817783329695427,0.7814379933776473,0.45825774337365466,0.45004728095299856,0.98208330892521,0,1,0
1552,10112329,8815,0.708,0.6997617554858935,0.7132642857142857,0.0,0.26999999999999996,176.35651087885176,0.3258772167546935,0.42015968063872167,0.8817783329695427,0.775603256979106,0.45825774337365466,0.4534730116275014,0.989558863291805,0,1,0
1553,10112482,8815,0.6890000000000001,0.6849672006102212,0.6739071428571428,0.0,0.24146341463414628,188.50708409159995,0.31654642857142845,0.42015968063872167,0.8817783329695427,0.753395537835088,0.45825774337365466,0.5060911134104872,1.1043809313175754,0,1,0
1554,10112716,8815,0.711,0.7006797641587903,0.7191666666666666,0.0,0.2694641051567238,160.5979103218885,0.33542050194168993,0.42015968063872167,0.8817783329695427,0.7983167290868742,0.45825774337365466,0.4442654834980595,0.9694663972885971,0,1,0
1555,10112827,8815,0.711,0.710299949161159,0.6966547619047619,0.0,0.30861244019138756,234.75343433230174,0.29928333333333335,0.42015968063872167,0.8817783329695427,0.7123085510688851,0.45825774337365466,0.49857937070128494,1.08798897107725,0,1,0
1556,10112991,8815,0.696,0.6922284644194756,0.6931571428571428,0.0,0.25925925925925913,181.17862366781776,0.32288653291153263,0.42015968063872167,0.8817783329695427,0.768485287357141,0.45825774337365466,0.4771219576620418,1.041165074810325,0,1,0
1557,10113017,8815,0.7070000000000001,0.7041707148739931,0.7177595238095238,0.0,0.28952473326867106,228.55550749738003,0.30594177489177526,0.42015968063872167,0.8817783329695427,0.7281559582934903,0.45825774337365466,0.4650835832734617,1.014895198168515,0,1,0
1558,10113034,8815,0.722,0.7194654879094994,0.7148833333333333,0.0,0.3265503875968991,201.27011181164912,0.31826711605388086,0.42015968063872167,0.8817783329695427,0.7574908557861978,0.45825774337365466,0.45743532097652895,0.9982053278771219,0,1,0
1559,10113170,8815,0.7070000000000001,0.7041707148739931,0.7097880952380953,0.0,0.28952473326867106,180.5738156846062,0.3254810804391685,0.42015968063872167,0.8817783329695427,0.774660433729329,0.45825774337365466,0.45856447695496416,1.0006693472958064,0,1,0
1560,10113312,8815,0.7090000000000001,0.6986083438415501,0.7156190476190476,0.0,0.26440849342770456,157.86909423363727,0.3364591763953128,0.42015968063872167,0.8817783329695427,0.8007888236297012,0.45825774337365466,0.44586252976877583,0.9729514366443078,0,1,0
1561,10113350,8815,0.708,0.6977777777777778,0.7163309523809523,0.0,0.26262626262626254,157.8338862185573,0.33640460482309414,0.42015968063872167,0.8817783329695427,0.8006589406953469,0.45825774337365466,0.44578858839617,0.9727900834022187,0,1,0
1562,10113524,8815,0.7120000000000001,0.7023188009657874,0.71875,0.0,0.27419354838709675,177.35678391033815,0.3263012119267114,0.42015968063872167,0.8817783329695427,0.7766123856307969,0.45825774337365466,0.45228099724847776,0.9869576756495665,0,1,0
